location_id,node_id,lat,lon,hour,day_of_week,month,is_weekend,weather,weather_code,road_degree,distance_to_downtown,near_highway,road_class_rank,vehicle_count
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,17,1,4,0,clear,0,6,7.229442370616888,0,3,2337.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,7,1,7,0,clear,0,2,8.863226968755573,0,1,41.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,8,1,7,0,clear,0,2,8.863226968755573,0,1,91.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,9,1,7,0,clear,0,2,8.863226968755573,0,1,41.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,10,1,7,0,clear,0,2,8.863226968755573,0,1,110.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,11,1,7,0,clear,0,2,8.863226968755573,0,1,106.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,13,1,7,0,clear,0,2,8.863226968755573,0,1,154.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,14,1,7,0,clear,0,2,8.863226968755573,0,1,168.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,16,1,7,0,clear,0,2,8.863226968755573,0,1,156.0
13456282.0,259756390.0,43.7104507226593,-79.3075826089024,17,1,7,0,clear,0,2,8.863226968755573,0,1,120.0
13456336.0,259756390.0,43.7100777056932,-79.3079009847075,7,3,7,0,clear,0,2,8.815253048286062,0,1,3.0
13456336.0,259756390.0,43.7100777056932,-79.3079009847075,8,3,7,0,clear,0,2,8.815253048286062,0,1,0.0
13456336.0,259756390.0,43.7100777056932,-79.3079009847075,9,3,7,0,clear,0,2,8.815253048286062,0,1,4.0
